1:Timestamp,1:Sync,1:Aux,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:Timestamp,2:Sync,2:Aux,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:Mz,2:COPx,2:COPy
0.000000,0.000000,0.000000,18.821617,93.504845,936.876099,1224.188232,466.118713,-78.900131,-0.497524,1.306670,0.000000,0.000000,0.000000,-4.052638,-22.660889,-12.935181,-45.017944,-1.397522,-0.755475,0.000000,0.000000
0.000000,0.000000,0.000000,16.990555,95.488495,940.233032,1229.071045,468.315979,-77.923569,-0.498085,1.307198,0.000000,0.000000,0.000000,-2.679341,-24.186775,-15.681763,-43.064819,-0.909241,-2.464467,0.000000,0.000000
0.000000,0.000000,0.000000,16.075024,96.556618,946.336548,1234.930664,470.879517,-79.632561,-0.497581,1.304959,0.000000,0.000000,0.000000,-3.442284,-23.881599,-15.376587,-35.984741,-1.031311,-2.342396,0.000000,0.000000
0.000000,0.000000,0.000000,16.990555,96.098854,953.965942,1243.719727,474.785767,-81.707764,-0.497697,1.303736,0.000000,0.000000,0.000000,-5.883699,-21.592770,-11.409302,-30.369507,-1.885803,0.709374,0.000000,0.000000
0.000000,0.000000,0.000000,18.669029,93.657440,960.679810,1253.241211,478.814087,-82.196045,-0.498412,1.304536,0.000000,0.000000,0.000000,-8.630292,-19.914295,-0.728149,-19.138916,-4.327209,4.615640,0.000000,0.000000
0.000000,0.000000,0.000000,20.194914,90.605667,967.088745,1260.321289,481.255493,-82.928467,-0.497633,1.303212,0.000000,0.000000,0.000000,-9.088058,-17.320293,11.784058,1.368896,-7.012756,6.202560,0.595105,0.116165
0.000000,0.000000,0.000000,21.415623,88.316841,974.718140,1266.913086,483.330688,-84.637459,-0.495867,1.299774,0.000000,0.000000,0.000000,-5.883699,-9.996044,22.465332,22.365112,-8.721741,4.981852,0.388231,0.995539
0.000000,0.000000,0.000000,22.788918,86.485779,982.652710,1276.678711,485.894226,-85.125748,-0.494472,1.299217,0.000000,0.000000,0.000000,-2.984518,0.837740,33.451660,37.990112,-10.430725,4.615640,0.311815,1.135672
0.000000,0.000000,0.000000,25.382923,84.959892,987.535522,1284.735352,488.213562,-85.858170,-0.494376,1.300951,0.000000,0.000000,0.000000,-2.679341,10.450815,41.691406,48.488281,-12.261841,6.812914,0.294110,1.163028
0.000000,0.000000,0.000000,30.570932,84.807304,991.197632,1289.129883,490.532898,-90.496857,-0.494889,1.300578,0.000000,0.000000,0.000000,-1.763810,16.554356,44.132813,56.544922,-13.238403,8.766047,0.299967,1.281245
0.000000,0.000000,0.000000,36.979649,85.570244,996.080444,1292.303711,493.462585,-97.454895,-0.495404,1.297389,0.000000,0.000000,0.000000,-2.374164,20.674244,40.775879,57.521484,-12.383911,11.085392,0.303707,1.410674
0.000000,0.000000,0.000000,42.778011,85.265068,999.132202,1294.256836,496.148132,-102.337730,-0.496579,1.295381,0.000000,0.000000,0.000000,-5.120757,25.251900,34.672363,46.535156,-10.308655,15.724083,0.297316,1.342140
0.000000,0.000000,0.000000,48.576374,84.044357,998.827026,1294.012695,497.735046,-105.877777,-0.498320,1.295532,0.000000,0.000000,0.000000,-8.172526,27.845905,26.127441,32.130737,-7.378967,20.240702,0.282422,1.229770
0.000000,0.000000,0.000000,54.069561,83.586594,1000.047729,1291.571289,498.589539,-111.248894,-0.498566,1.291510,0.000000,0.000000,0.000000,-11.834651,26.014843,14.530640,23.097534,-4.327209,23.170401,0.297799,1.589574
0.000000,0.000000,0.000000,59.715336,84.044357,1003.099487,1290.350586,499.444092,-118.084862,-0.497901,1.286363,0.000000,0.000000,0.000000,-16.107128,22.352718,3.849487,12.111206,-1.763733,26.100100,0.000000,0.000000
0.000000,0.000000,0.000000,67.192169,83.434006,1002.794312,1289.618164,500.786865,-124.676682,-0.499391,1.286025,0.000000,0.000000,0.000000,-19.616665,19.148359,-5.610962,-5.467041,-0.543030,28.785658,0.000000,0.000000
0.000000,0.000000,0.000000,75.431946,81.602943,1001.573608,1289.618164,502.373779,-131.512650,-0.501584,1.287592,0.000000,0.000000,0.000000,-21.447725,15.181059,-12.935181,-17.674072,-0.420959,29.762224,0.000000,0.000000
0.000000,0.000000,0.000000,83.366547,80.534828,1003.404663,1291.815430,504.448975,-139.935547,-0.502737,1.287432,0.000000,0.000000,0.000000,-21.447725,10.450815,-15.986938,-19.138916,-0.543030,28.175303,0.000000,0.000000
0.000000,0.000000,0.000000,89.012321,80.687416,1007.371948,1296.942627,507.378662,-146.893555,-0.503666,1.287452,0.000000,0.000000,0.000000,-19.158899,7.399045,-16.597290,-19.138916,0.067322,24.635252,0.000000,0.000000
